"","State_Acronym","year","BUSLICTAX","CORPINCTX","CORPLICTAX","PROPTAX","SLGRTAX","SVRNCTAX","TLINCTAX","TLSLTAX","TOTLTAX","INCTAX","SALESTAX","state","sales","Log_CORPINCTX","group","type","year_pass_intro","year_effective","Post","treatment","rel_year","Log_INCTAX","Log_SALESTAX","Log_TOTLTAX","Diff_Log_CIT"
"493","ID",1996,35034,152735,"803","0","851793","2978",807785,251681,1857006,"655050","NA",12,50,11.9364596725393,"c","Step-wise",2022,2022,"0",0,"-26","13.392466847581817","NA","14.434476071347394",0.165255199486579
"494","ID",1997,38517,138277,"949","0","923985","3021",849934,301793,1960515,"711657","NA",12,50,11.8370141986889,"c","Step-wise",2022,2022,"0",0,"-25","13.475351332746328","NA","14.488717751794665",-0.0994454738504196
"495","ID",1998,39438,117694,"1107","0","952713","3391",896603,299870,2057378,"778909","NA",12,50,11.6758433148887,"c","Step-wise",2022,2022,"0",0,"-24","13.565649501597992","NA","14.53694291451409",-0.16117088380018
"496","ID",1999,38094,96146,"1157","0","1008103","4545",943167,306446,2171127,"847021","NA",12,50,11.4736231484875,"c","Step-wise",2022,2022,"0",0,"-23","13.64948076671527","NA","14.590756945537304",-0.202220166401187
"497","ID",2000,40774,125860,"1252","0","1054964","3369",1091288,307830,2377251,"965428","NA",12,50,11.7429254570809,"c","Step-wise",2022,2022,"0",0,"-22","13.780326805309791","NA","14.68145533605572",0.26930230859344
"498","ID",2001,43426,141986,"1273","0","1092480","2556",1172514,310416,2558098,"1030528","NA",12,50,11.8634837401736,"c","Step-wise",2022,2022,"0",0,"-21","13.845581850219597","NA","14.75477457156768",0.120558283092713
"499","ID",2002,41355,76769,"1315","0","1116372","3650",919144,320988,2271075,"842375","NA",12,50,11.2485561918155,"c","Step-wise",2022,2022,"0",0,"-20","13.643980562248519","NA","14.635763845641454",-0.614927548358114
"500","ID",2003,43041,93490,"1487","0","1167477","2450",937270,325471,2344344,"843780","NA",12,50,11.4456097576854,"c","Step-wise",2022,2022,"0",0,"-19","13.645647076092349","NA","14.667516176590366",0.197053565869838
"501","ID",2004,42094,103784,"1754","0","1403155","2568",1011579,366231,2647790,"907795","NA",12,50,11.5500670952508,"c","Step-wise",2022,2022,"0",0,"-18","13.718773861168229","NA","14.789235887758265",0.104457337565487
"502","ID",2005,49987,140585,"2075","0","1501302","2488",1181097,372817,2934459,"1040512","NA",12,50,11.8535675670344,"c","Step-wise",2022,2022,"0",0,"-17","13.85522345766619","NA","14.892033667167127",0.303500471783536
"503","ID",2006,53499,198302,"2423","0","1462891","2897",1420871,384348,3142663,"1222569","NA",12,50,12.1975464001857,"c","Step-wise",2022,2022,"0",0,"-16","14.016464940456181","NA","14.96058108763199",0.343978833151336
"504","ID",2007,56481,188229,"2448","0","1668798","6649",1594691,391265,3536574,"1406462","NA",12,50,12.1454145856547,"c","Step-wise",2022,2022,"0",0,"-15","14.156587889127946","NA","15.078669019882273",-0.0521318145310286
"505","ID",2008,60054,190194,"2279","0","1743294","6758",1628712,395967,3651917,"1438518","NA",12,50,12.1557998828545,"c","Step-wise",2022,2022,"0",0,"-14","14.179123974929864","NA","15.110762793166",0.0103852971998339
"506","ID",2009,62404,142240,"1927","0","1574348","4952",1317844,368211,3171863,"1175604","NA",12,50,11.8652710507477,"c","Step-wise",2022,2022,"0",0,"-13","13.977292616038975","NA","14.969829670388002",-0.290528832106794
"507","ID",2010,63088,98327,"1923","0","1509607","6730",1167081,382936,2951703,"1068754","NA",12,50,11.4960539378,"c","Step-wise",2022,2022,"0",0,"-12","13.882004041916161","NA","14.897892849884901",-0.369217112947752
"508","ID",2011,66304,170214,"1954","0","1616206","7787",1339461,429136,3261722,"1169247","NA",12,50,12.0448117479078,"c","Step-wise",2022,2022,"0",0,"-11","13.971870509837567","NA","14.997765834742257",0.548757810107791
"509","ID",2012,69894,188589,"1963","0","1664615","8309",1401924,439959,3374291,"1213335","NA",12,50,12.1473253229843,"c","Step-wise",2022,2022,"0",0,"-10","14.008883324570244","NA","15.031695786146043",0.102513575076493
"510","ID",2013,69984,200340,"2077","0","1773270","6224",1492902,449088,3579023,"1292562","NA",12,50,12.2077712021658,"c","Step-wise",2022,2022,"0",0,"-9","14.072136853266468","NA","15.090600416103596",0.0604458791814917
"511","ID",2014,74790,190002,"2203","NA","1818810","6004",1528077,445144,3669222,"1338075","NA",12,50,12.154789877403,"c","Step-wise",2022,2022,"0",0,"-8","14.106742571911013","NA","15.11549020845707",-0.0529813247627438
"512","ID",2015,77194,217082,"2301","NA","1941280","6143",1695450,477478,3976017,"1478368","NA",12,50,12.2880304413282,"c","Step-wise",2022,2022,"0",0,"-7","14.206449334613655","NA","15.195791122403385",0.133240563925181
"513","ID",2016,79026,188996,"2502","NA","2120946","5303",1710234,561614,4212672,"1521238","NA",12,50,12.1494811297967,"c","Step-wise",2022,2022,"0",0,"-6","14.235035035002968","NA","15.253607683669731",-0.138549311531536
"514","ID",2017,78716,216641,"2693","NA","2231756","5261",1876889,581258,4500758,"1660248","NA",12,50,12.2859968846481,"c","Step-wise",2022,2022,"0",0,"-5","14.322477546764379","NA","15.31975638499982",0.13651575485147
"515","ID",2018,47431,240809,"2962","NA","2383727","5463",2076673,592897,4835969,"1835864","NA",12,50,12.3917593671336,"c","Step-wise",2022,2022,"0",0,"-4","14.423025773344879","NA","15.391592080439864",0.105762482485513
"516","ID",2019,84987,284961,"3447","NA","2520264","5633",1953737,611377,4902173,"1668776","NA",12,50,12.5601076077818,"c","Step-wise",2022,2022,"0",0,"-3","14.327600981533665","NA","15.405189134165123",0.16834824064815
"517","IL",1977,23860,384410,"27455","4778","3014857","0",1797778,1172538,5319547,"1413368","NA",13,33.34,12.8594649703081,"t","Step-wise",1998,1999,"0",0,"-21","14.161486066541103","NA","15.486898707316389",0.208286719843066
"518","IL",1978,28313,376098,"32437","4132","3253795","0",1969793,1242091,5774368,"1593695","NA",13,33.34,12.8376050267096,"t","Step-wise",1998,1999,"0",0,"-20","14.281565777489474","NA","15.568939371154004",-0.0218599435984164
"519","IL",1979,22588,489178,"35936","5593","3509180","0",2232255,1313726,6322766,"1743077","NA",13,33.34,13.1004817104021,"t","Step-wise",1998,1999,"0",0,"-19","14.371162500233224","NA","15.65966732860646",0.26287668369242
"520","IL",1980,28567,797927,"37013","103979","3681186","0",2698603,1302063,7073077,"1900676","NA",13,33.34,13.5897723935508,"t","Step-wise",1998,1999,"0",0,"-18","14.457720170332287","NA","15.771806162428543",0.489290683148708
"521","IL",1981,21880,835017,"40705","154119","3690010","0",2872470,1356982,7322572,"2037453","NA",13,33.34,13.6352073629072,"t","Step-wise",1998,1999,"0",0,"-17","14.527211056346435","NA","15.806472190343094",0.0454349693564122
"522","IL",1982,35760,714196,"41433","133356","3728482","0",2936339,1395329,7405578,"2222143","NA",13,33.34,13.4789127134547,"t","Step-wise",1998,1999,"0",0,"-16","14.61398260354657","NA","15.81774405800587",-0.156294649452464
"523","IL",1983,31029,603900,"43026","165025","3869061","0",2804570,1474986,7420382,"2200670","NA",13,33.34,13.311163900296,"t","Step-wise",1998,1999,"0",0,"-15","14.604272417418535","NA","15.81974109629817",-0.167748813158729
"524","IL",1984,49975,563961,"64011","189981","4275685","0",3525038,1624557,8701267,"2961077","NA",13,33.34,13.2427403791531,"t","Step-wise",1998,1999,"0",0,"-14","14.901063611473743","NA","15.978979205205382",-0.0684235211428632
"525","IL",1985,49659,706009,"55896","196267","4950229","0",3306873,1769776,9227777,"2600864","NA",13,33.34,13.4673832642695,"t","Step-wise",1998,1999,"0",0,"-13","14.771354255482047","NA","16.03772873240078",0.224642885116353
"526","IL",1986,57598,859707,"60666","209695","5288629","0",3505071,1922403,9800757,"2645364","NA",13,33.34,13.6643469125046,"t","Step-wise",1998,1999,"0",0,"-12","14.788319231953476","NA","16.097970185555525",0.196963648235153
"527","IL",1987,58541,862435,"74401","222432","5388013","0",3957612,1982704,10429524,"3095177","NA",13,50,13.6675150627289,"t","Step-wise",1998,1999,"0",0,"-11","14.945355651480144","NA","16.160151188351637",0.00316815022429573
"528","IL",1988,66053,973704,"75261","231191","5802525","0",4134814,2125171,11078693,"3161110","NA",13,50,13.7888626349999,"t","Step-wise",1998,1999,"0",0,"-10","14.966433789706484","NA","16.22053427203674",0.121347572270972
"529","IL",1989,66838,1073022,"79302","229010","5997812","0",4583081,2097909,11760588,"3510059","NA",13,50,13.8859895246645,"t","Step-wise",1998,1999,"0",0,"-9","15.071143404417587","NA","16.280264499184796",0.0971268896646258
"530","IL",1990,75873,939149,"86854","229444","6468302","0",5227557,2391387,12890512,"4288408","NA",13,50,13.7527294250484,"t","Step-wise",1998,1999,"0",0,"-8","15.271426126460103","NA","16.372002094840255",-0.133260099616159
"531","IL",1991,71268,940759,"84584","228436","6632507","0",5479304,2468706,13291517,"4538545","NA",13,50,13.7544422752449,"t","Step-wise",1998,1999,"0",0,"-7","15.328117034069875","NA","16.40263657014969",0.00171285019652601
"532","IL",1992,39996,970531,"82947","223973","6739404","0",5552918,2497832,13463435,"4582387","NA",13,50,13.7855986233788,"t","Step-wise",1998,1999,"0",0,"-6","15.337730599363043","NA","16.41548805021708",0.0311563481339476
"533","IL",1993,43245,1097305,"93067","222675","7325853","0",5911815,2955365,14499812,"4814510","NA",13,50,13.9083677316075,"t","Step-wise",1998,1999,"0",0,"-5","15.387144832719203","NA","16.489646241789508",0.12276910822869
"534","IL",1994,44055,1229274,"90494","217726","7962990","0",6279089,3302418,15564866,"5049815","NA",13,50,14.0219343091837,"t","Step-wise",1998,1999,"0",0,"-4","15.434862166917148","NA","16.560526752762001",0.113566577576124
"535","IL",1995,46402,1481460,"102196","204886","8429624","0",6793619,3470758,16589789,"5312159","NA",13,50,14.2085386459688,"t","Step-wise",1998,1999,"0",0,"-3","15.485508901919362","NA","16.624297943580622",0.1866043367851
"536","IL",1996,266445,1621276,"102261","212144","8553108","0",7402515,3495651,17508290,"5781239","NA",13,50,14.2987240514927,"t","Step-wise",1998,1999,"0",0,"-2","15.570128577538359","NA","16.678185041012267",0.0901854055239237
"537","IL",1997,237460,1803931,"124104","204263","8769647","0",8090701,3473704,18519177,"6286770","NA",13,50,14.4054787305362,"t","Step-wise",1998,1999,"0",0,"-1","15.65395798326989","NA","16.734317347749965",0.10675467904351
"538","IL",1998,240397,1961566,"122772","206134","9111575","0",8948561,3515529,19771284,"6986995","NA",13,50,14.4892536917843,"t","Step-wise",1998,1999,"1",1,"0","15.759561121919619","NA","16.799741139927068",0.0837749612480643
"539","IL",1999,257495,2103927,"121347","210240","9995035","0",9351399,4046062,21211263,"7247472","NA",13,66.67,14.5593161564203,"t","Step-wise",1998,1999,"1",1,"1","15.796163276369311","NA","16.870042872151298",0.0700624646360772
"540","IL",2000,300591,2261293,"143924","54452","10859328","240",9898408,4466248,22788799,"7637115","NA",13,83.33,14.6314473315418,"t","Step-wise",1998,1999,"1",1,"2","15.8485304720261","NA","16.941779701281252",0.0721311751214646
"541","IL",2001,282824,2216842,"151605","58711","10955170","294",9885559,4635424,23150229,"7668717","NA",13,100,14.6115942185802,"t","Step-wise",1998,1999,"1",1,"3","15.852659884253615","NA","16.95751523045623",-0.0198531129615702
"542","IL",2002,298661,1383823,"165304","56823","11255647","259",8855208,4664310,22474774,"7471385","NA",13,100,14.1403605168077,"t","Step-wise",1998,1999,"1",1,"4","15.826590948222872","NA","16.92790408265405",-0.47123370177253
"543","IL",2003,318762,1293188,"148429","56729","11385175","295",8634170,4826429,22211693,"7340982","NA",13,100,14.0726210454832,"t","Step-wise",1998,1999,"1",1,"5","15.808983179107894","NA","16.916129419890293",-0.0677394713244812
"544","IL",2004,718979,1278538,"169449","57084","12463721","349",8496966,5541134,23709618,"7218428","NA",13,100,14.0612277956025,"t","Step-wise",1998,1999,"1",1,"6","15.792147758630856","NA","16.981391346566376",-0.0113932498806797
"545","IL",2005,744869,2183066,"191156","56131","13355555","448",10119950,6160110,26411689,"7936884","NA",13,100,14.5962408686985,"t","Step-wise",1998,1999,"1",1,"7","15.887031312872347","NA","17.089317235276493",0.535013073095973
"546","IL",2006,699248,2400270,"189128","64596","14148063","564",11035374,6384996,28055188,"8635104","NA",13,100,14.6910917889905,"t","Step-wise",1998,1999,"1",1,"8","15.971346313497335","NA","17.149684128267552",0.094850920292016
"547","IL",2007,700237,2936360,"201366","60397","14914827","354",12344797,7097536,30065517,"9408437","NA",13,100,14.8926812770037,"t","Step-wise",1998,1999,"1",1,"9","16.057117397871718","NA","17.218889458383124",0.201589488013131
"548","IL",2008,487297,1860000,"334958","59134","14884175","0",12180000,6948758,29916869,"10320000","NA",13,100,14.4360870456894,"t","Step-wise",1998,1999,"1",1,"10","16.14959431801769","NA","17.21393305987288",-0.456594231314272
"549","IL",2009,432711,1710000,"311488","63853","13833076","0",10932600,6424835,27415532,"9222600","NA",13,100,14.3520039284788,"t","Step-wise",1998,1999,"1",1,"11","16.03716755144108","NA","17.126620272066983",-0.0840831172105414
"550","IL",2010,387820,2686686,"339776","50962","12932636","0",12119931,6072665,27795759,"9433245","NA",13,100,14.8038190218186,"t","Step-wise",1998,1999,"1",1,"12","16.059750709943916","NA","17.140394013066494",0.451815093339746
"551","IL",2011,370540,2805458,"336360","58273","13613627","0",14522962,6192798,30880437,"11717504","NA",13,100,14.8470773634676,"t","Step-wise",1998,1999,"1",1,"13","16.276594350148684","NA","17.245633434575122",0.0432583416490377
"552","IL",2012,390975,3494539,"321319","65106","14295688","0",19006849,6261222,36257762,"15512310","NA",13,100,15.066712022232,"t","Step-wise",1998,1999,"1",1,"14","16.557144460233044","NA","17.40616404048159",0.219634658764324
"553","IL",2013,430765,4462627,"345961","61806","14705739","0",21001289,6546736,38715320,"16538662","NA",13,100,15.3112481640488,"t","Step-wise",1998,1999,"1",1,"15","16.621211349487176","NA","17.47174594529896",0.244536141816873
"554","IL",2014,469458,4439832,"346589","54710","17492510","0",21081986,7243099,41656539,"16642154","NA",13,100,15.3061270958547,"t","Step-wise",1998,1999,"1",1,"16","16.627449432095165","NA","17.544968913053623",-0.00512106819412317
"555","IL",2015,455585,4054267,"358214","60959","17641282","NA",19968083,7152130,40821385,"15913816","NA",13,100,15.2152804647035,"t","Step-wise",1998,1999,"1",1,"17","16.582698220706238","NA","17.52471664421673",-0.0908466311512051
"556","IL",2016,469273,2742812,"363019","60814","18524265","NA",15385485,7179785,37118719,"12642673","NA",13,100,14.8244942294739,"t","Step-wise",1998,1999,"1",1,"18","16.35258839584502","NA","17.429631955588526",-0.390786235229571
"557","IL",2017,465109,2877499,"364482","63283","18629894","NA",16134268,7266528,37978923,"13256769","NA",13,100,14.8724320720542,"t","Step-wise",1998,1999,"1",1,"19","16.400018847872442","NA","17.45254190591633",0.0479378425802981
"558","IL",2018,552696,3319420,"342729","59589","18699777","NA",20602157,7362911,42575392,"17282737","NA",13,100,15.0153006268359,"t","Step-wise",1998,1999,"1",1,"20","16.665218700001326","NA","17.566786991751908",0.142868554781659
"559","IL",2019,444895,3822382,"355316","60781","19534290","NA",22584556,7520749,45453840,"18762174","NA",13,100,15.1563843464593,"t","Step-wise",1998,1999,"1",1,"21","16.747353379689628","NA","17.63220786346766",0.141083719623415
"560","IN",1977,9044,86198,"2275","23568","1432495","580",565457,386924,2162900,"479259","NA",14,33.34,11.3644022545265,"t","Step-wise",2006,2007,"0",0,"-29","13.079996440074284","NA","14.586960471781394",0.00828265794552685
"561","IN",1978,10713,192068,"2357","23650","1549762","649",730293,429030,2454685,"538225","NA",14,33.34,12.1656047549744,"t","Step-wise",2006,2007,"0",0,"-28","13.19603196732953","NA","14.713509001406079",0.801202500447907
"562","IN",1979,10556,126876,"2722","20883","1759217","673",720448,448896,2668557,"593572","NA",14,33.34,11.7509655105205,"t","Step-wise",2006,2007,"0",0,"-27","13.293913799911456","NA","14.797048434842791",-0.41463924445385
"563","IN",1980,11516,179191,"2926","30313","1761331","1582",735900,429737,2695759,"556709","NA",14,33.34,12.0962075550475,"t","Step-wise",2006,2007,"0",0,"-26","13.229797940737525","NA","14.807190355327265",0.345242044526925
"564","IN",1981,13958,154873,"3762","29862","1797195","1811",797784,435945,2808811,"642911","NA",14,33.34,11.950360705208,"t","Step-wise",2006,2007,"0",0,"-25","13.37376157995385","NA","14.848271820091863",-0.145846849839423
"565","IN",1982,16662,125845,"3052","26083","1972883","1780",874614,462430,3063657,"748769","NA",14,33.34,11.7428062699371,"t","Step-wise",2006,2007,"0",0,"-24","13.526185803715883","NA","14.935119858406578",-0.207554435270925
"566","IN",1983,15193,139968,"3555","28575","2010813","1616",959188,487967,3195745,"819220","NA",14,33.34,11.8491691040364,"t","Step-wise",2006,2007,"0",0,"-23","13.616107947031862","NA","14.977330795451088",0.106362834099336
"567","IN",1984,18393,129939,"4161","20154","2481455","1521",1344914,511908,4043446,"1214975","NA",14,33.34,11.7748203885453,"t","Step-wise",2006,2007,"0",0,"-22","14.010234058413408","NA","15.21260785666193",-0.0743487154911602
"568","IN",1985,15527,178346,"4321","39028","2632614","1518",1465396,519682,4336068,"1287050","NA",14,33.34,12.091480762725,"t","Step-wise",2006,2007,"0",0,"-21","14.067863335862471","NA","15.282478504635474",0.316660374179765
"569","IN",1986,19200,183565,"4941","25352","2727274","1253",1510426,565937,4458168,"1326861","NA",14,33.34,12.1203241071877,"t","Step-wise",2006,2007,"0",0,"-20","14.09832656027707","NA","15.310248477278453",0.0288433444626506
